dataset,predrule0,predimprt0,predrule1,predimprt1,same
openstack,IF ns <= 2.5549999475479126 AND rrexp <= 2634.1400146484375 AND age > 42.8700008392334 THEN defect = False,[0.14751193052956557],IF ns > 1.0049999952316284 THEN defect = False,[0.2104376297108799],False
openstack,IF nrev <= 6.109999895095825 AND age > -33.119998931884766 AND la <= 15.125 THEN defect = False,[0.1395843412033373],IF rrexp <= 2553.2099609375 AND rrexp <= 738.8949890136719 THEN defect = False,[0.37635151228783376],False
openstack,IF age > 2.534999966621399 THEN defect = False,[0.1913911206754334],IF la <= 26.28499984741211 THEN defect = False,[0.8303980113294717],False
openstack,IF nrev <= 6.7850000858306885 AND app > 2.4600000381469727 AND age > -3.9749999046325684 THEN defect = False,[0.17256522650573258],IF nrev <= 5.569999933242798 AND app > 2.359999895095825 AND age > -7.170000076293945 THEN defect = False,[0.06670053107661573],False
openstack,IF age > 2.8549998998641968 AND la <= 208.59000396728516 THEN defect = False,[0.05493881146981966],IF rrexp <= 490.19500732421875 THEN defect = False,[0.1174948289783177],False
openstack,IF rrexp <= 937.0400085449219 AND nrev <= 6.31499981880188 AND app > 1.4950000047683716 THEN defect = False,[0.23157821068618867],IF app > 1.6349999904632568 AND age > 4.144999980926514 AND la <= 210.59500122070312 THEN defect = False,[0.06194572783103608],False
openstack,IF nrev <= 6.900000095367432 AND rtime > 14.240000247955322 THEN defect = False,[0.08418918382363061],IF nrev <= 4.6549999713897705 AND rrexp <= 3246.9599609375 AND age > -7.745000123977661 THEN defect = False,[0.08360009148647939],False
openstack,IF age > -2.3799999952316284 AND app > 2.0149999856948853 AND nd <= 2.59499990940094 THEN defect = False,[0.4806410408593596],IF rrexp <= 1980.8450317382812 AND nd <= 2.7450000047683716 THEN defect = False,[0.18705399116489765],False
openstack,IF ent <= 0.35500000417232513 THEN defect = False,[0.5686788602308259],IF rrexp <= 532.9550170898438 AND nrev <= 5.75 AND la <= 337.2449951171875 THEN defect = False,[0.07087538178847902],False
openstack,IF app > 4.555000066757202 AND app > 0.8199999928474426 THEN defect = False,[0.503472600716041],IF app > 3.3549998998641968 AND nrev <= 8.730000019073486 THEN defect = False,[0.17168569586261068],False
openstack,IF rrexp <= 2503.0849609375 AND nrev <= 3.8700000047683716 AND app > 2.555000066757202 THEN defect = False,[0.2232648163723964],IF nrev <= 2.5049999952316284 AND app > 2.9950000047683716 AND la <= 347.81500244140625 THEN defect = False,[0.24435975921098035],False
openstack,IF rrexp <= 2671.135009765625 AND age > -4.835000038146973 AND rtime > -2.900000035762787 THEN defect = False,[0.5333073371397856],IF nrev <= 3.3149999380111694 AND app > 3.024999976158142 THEN defect = False,[0.2888890484864587],False
openstack,IF app <= 4.069999933242798 AND age > -1.7799999713897705 AND nrev <= 6.924999952316284 THEN defect = False,[0.524738955269539],IF app > 2.7300000190734863 AND la <= 155.5749969482422 AND age > -0.4999999850988388 THEN defect = False,[0.49969576715830827],False
openstack,IF app > 5.575000047683716 AND la <= 485.50999450683594 THEN defect = False,[0.3101742355099819],IF ndev > 27.019999504089355 AND nd <= 6.270000219345093 THEN defect = False,[0.07220474075158174],False
openstack,IF nrev <= 6.620000123977661 AND app > 1.9850000143051147 AND rrexp <= 729.0199890136719 THEN defect = False,[0.10799905482805541],IF rtime > -7.6600000858306885 AND nd <= 8.135000228881836 AND nrev <= 4.744999885559082 THEN defect = False,[0.3363757715595343],False
openstack,IF rtime > 4.300000190734863 THEN defect = False,[0.3928218793049069],IF nrev <= 6.6499998569488525 AND rtime > 4.5299999713897705 AND age > 0.07500000111758709 THEN defect = False,[1.3784493916747063],False
openstack,IF age > -53.329999923706055 AND app > 5.204999923706055 AND rrexp <= 3027.8551025390625 THEN defect = False,[0.11438132996686703],IF age > -33.91499900817871 AND rtime > 25.050000190734863 THEN defect = False,[0.08208784291048826],False
openstack,IF age <= 9.769999980926514 AND nrev > 2.2699999809265137 AND rtime > -43.70000076293945 THEN defect = False,[1.1247473620990909],IF rrexp <= 1159.625 AND rtime > 0.03500000014901161 THEN defect = False,[0.11333534854712467],False
openstack,IF nrev > 2.0049999952316284 AND nd > 2.034999966621399 THEN defect = True,[0.13160643098198796],IF rtime <= 39.42999839782715 AND nrev > 3.8850001096725464 AND rrexp <= 184.2050018310547 THEN defect = True,[0.1510941023112601],False
openstack,IF app > 3.024999976158142 AND la <= 154.97500610351562 THEN defect = False,[0.12100910877451262],IF rtime > -9.775000095367432 AND rrexp <= 1909.64501953125 AND app > 0.9799999892711639 THEN defect = False,[0.07907355793314894],False
openstack,IF age <= 21.914999961853027 AND nrev > 2.7450000047683716 AND nrev > 2.84499990940094 THEN defect = True,[4.754552420250777e-23],IF nrev > 1.9800000190734863 AND la > 3.6549999713897705 THEN defect = True,[1.0480989077231908e-23],False
openstack,IF age <= 2.9550000429153442 AND app <= 3.505000114440918 AND nrev <= 5.795000076293945 THEN defect = True,[0.12254493077145012],IF nrev > 0.29500000178813934 AND app <= 1.1850000023841858 AND app <= 5.434999942779541 THEN defect = True,[0.2530877807350806],False
openstack,IF ent <= 0.925000011920929 AND app > 1.7050000429153442 AND nrev > 3.0399999618530273 THEN defect = False,[0.3035610344971579],IF ent <= 0.9150000214576721 AND la > 43.21999931335449 AND rrexp <= 1338.4450073242188 THEN defect = False,[0.29619532600955945],False
openstack,IF la > -25.545000076293945 AND rsawr > 0.4050000011920929 AND nrev > -1.3849999904632568 THEN defect = True,[0.11702007939315585],IF app <= 4.994999885559082 AND nrev > 1.4649999737739563 AND la > 44.56999969482422 THEN defect = True,[0.13103390667858567],False
openstack,IF age <= 2.284999966621399 THEN defect = True,[0.13652320541844562],IF rsawr > 0.375 AND age <= 0.13999999687075615 AND nrev > -1.1299999952316284 THEN defect = True,[0.5557640698298104],False
openstack,IF nrev > -3.2799999713897705 AND ent > 0.29500000178813934 THEN defect = True,[0.09540647127691233],IF age <= 30.045000076293945 AND rrexp > 233.18000030517578 THEN defect = True,[0.6126829590316399],False
openstack,IF app > 2.4450000524520874 AND rrexp <= 1555.9849853515625 THEN defect = False,[0.07345168127733476],IF rsawr <= 0.42499999701976776 THEN defect = False,[0.09489325570356806],False
openstack,IF rrexp > 2316.864990234375 THEN defect = True,[0.30221887009540804],IF rrexp > 2428.260009765625 AND app <= 10.025000095367432 THEN defect = True,[0.04259020882584949],False
openstack,IF nrev > -1.25 AND app <= 2.7050000429153442 THEN defect = True,[0.16609478455950547],IF la > 29.949999809265137 AND rsawr <= 0.23499999940395355 AND nrev > -1.0600000023841858 THEN defect = True,[0.2509716585606061],False
openstack,IF rrexp > 2815.010009765625 AND nrev > -1.2900000214576721 THEN defect = True,[0.1384982865688341],IF nrev > 3.2450000047683716 AND app <= 7.684999942779541 AND nd > 1.274999976158142 THEN defect = True,[0.4641287911070057],False
openstack,IF age <= 6.609999895095825 AND nrev > 0.6800000071525574 AND app <= 3.2649999856948853 THEN defect = True,[0.06478028842568014],IF nrev > 1.375 AND rtime <= 12.59499979019165 THEN defect = True,[0.06854581368260283],False
openstack,IF app > 1.8550000190734863 AND nd <= 4.870000123977661 AND nrev <= 4.6549999713897705 THEN defect = False,[0.12753831840134983],IF age > -7.504999876022339 AND la <= 211.77000427246094 AND rrexp <= 513.2000122070312 THEN defect = False,[0.15486681491021753],False
openstack,IF age > -9.46500015258789 AND app > 1.6800000071525574 AND nrev <= 6.934999942779541 THEN defect = False,[0.05302012691449784],IF la <= 64.45499992370605 AND ndev > 1.6399999856948853 THEN defect = False,[0.1192970314998809],False
openstack,IF app <= 12.460000038146973 AND rrexp > 2236.2451171875 AND age <= 38.40500068664551 THEN defect = True,[0.12848507806016704],IF rtime <= 24.579999923706055 AND la > 13.244999885559082 THEN defect = True,[0.10567503941959801],False
openstack,IF app > 2.2350000143051147 AND ndev <= 25.630000114440918 THEN defect = False,[0.603209676309561],IF age > -15.914999961853027 AND rrexp <= 748.875 AND la <= 275.25 THEN defect = False,[0.11830041684514474],False
openstack,IF rrexp <= 1819.0750122070312 AND ent > 0.574999988079071 THEN defect = True,[0.10326474978964557],IF ent > 0.5849999785423279 THEN defect = True,[0.42735041826060544],False
openstack,IF rrexp <= 805.1900024414062 AND age > -8.550000190734863 THEN defect = False,[0.16990832568059328],IF app > 1.1549999713897705 AND nrev <= 7.430000066757202 AND age > 2.5850000381469727 THEN defect = False,[0.06786042680729516],False
openstack,IF nrev <= 6.0350000858306885 AND rrexp <= 343.6199951171875 THEN defect = False,[0.26611007005468557],IF la <= 370.93499755859375 AND nrev <= 3.975000023841858 AND rtime > -40.51999855041504 THEN defect = False,[0.14390686384772367],False
openstack,IF nrev <= 8.90500020980835 AND app > 2.915000081062317 THEN defect = False,[0.12157217354363341],IF asawr > -0.12000000104308128 AND ndev > 13.385000228881836 AND rtime > -50.56500053405762 THEN defect = False,[0.1656817282444817],False
openstack,IF ent <= 0.9150000214576721 AND la <= 190.86499786376953 THEN defect = False,[0.527805450541371],IF ent <= 0.6550000011920929 THEN defect = False,[0.31935790097140765],False
openstack,IF age <= 16.109999656677246 AND ent > 0.875 AND nrev > -2.4299999475479126 THEN defect = True,[0.3344430062113931],IF age <= 10.045000076293945 AND rrexp > 1768.4349975585938 AND nrev > 1.034999966621399 THEN defect = True,[0.05696181835301747],False
openstack,IF la <= 21.940000534057617 AND la <= 20.09500026702881 AND la > -126.79999923706055 THEN defect = True,[0.06380744640669485],IF rsawr > 0.22500000149011612 AND app <= 4.684999942779541 AND nrev <= 5.664999961853027 THEN defect = True,[0.3181298624382364],False
openstack,IF nrev <= 4.954999923706055 AND la > -154.22999572753906 AND rrexp > 1699.93505859375 THEN defect = True,[0.17281441683399737],IF rrexp > 940.3150024414062 AND app <= 4.434999942779541 THEN defect = True,[0.3532950317741203],False
openstack,IF la > -1.2800000309944153 AND age <= 8.37999963760376 THEN defect = True,[0.33216842127437474],IF rrexp > 1811.219970703125 AND nrev > -1.2400000095367432 AND app <= 8.639999866485596 THEN defect = True,[0.32931070504087456],False
openstack,IF age > 11.5 AND rrexp <= 2002.1699829101562 AND app > -0.1400000061839819 THEN defect = False,[0.22438245877256136],IF la <= 6.224999904632568 AND nrev <= 6.400000095367432 THEN defect = False,[0.16803454269305398],False
openstack,IF la > -93.18499755859375 AND rrexp > 520.0149841308594 THEN defect = True,[0.32221594656497154],IF age <= 3.4550000429153442 THEN defect = True,[0.3446349110307537],False
openstack,IF la <= 53.15999984741211 AND rtime <= 34.84000015258789 AND rrexp <= 757.6950073242188 THEN defect = True,[0.23694067339425415],IF rtime <= 13.96500015258789 THEN defect = True,[0.13862700464594477],False
openstack,IF nrev <= 6.390000104904175 AND app > 1.6850000023841858 AND rrexp <= 1430.2449951171875 THEN defect = False,[0.4767016483946379],IF age > 0.1850000023841858 AND rrexp <= 1657.0249633789062 AND nrev <= 6.575000047683716 THEN defect = False,[0.2278507065050672],False
openstack,IF nrev <= 2.4550000429153442 THEN defect = False,[0.15666157082346724],IF la <= 407.0350036621094 AND rrexp <= 2282.31005859375 AND age > 34.93499946594238 THEN defect = False,[0.3524735141245969],False
openstack,IF rtime > -16.27999973297119 AND nrev <= 16.734999656677246 THEN defect = False,[0.15099339290435773],IF rtime > -118.33499908447266 AND rrexp <= 775.9449768066406 THEN defect = False,[0.28223628036097975],False
openstack,IF nrev <= 5.4049999713897705 AND age > 24.604999542236328 THEN defect = False,[1.486491603970368e-23],IF nrev <= 5.0899999141693115 AND age > 26.335000038146973 THEN defect = False,[2.1005168526943293e-23],False
openstack,IF rtime <= 35.46500015258789 AND nrev > 0.4750000089406967 THEN defect = True,[0.08293686698377335],IF rtime <= 31.20500087738037 AND nrev <= 5.9700000286102295 AND asawr > -0.06499999947845936 THEN defect = True,[0.09531439366276212],False
openstack,IF app <= 4.555000066757202 AND nrev > 1.5149999856948853 THEN defect = True,[0.15493413108596354],IF nrev > 3.975000023841858 AND age <= 13.525000095367432 AND rrexp > 1325.0 THEN defect = True,[0.13428887426317593],False
openstack,IF la > 73.6150016784668 THEN defect = True,[0.13773504478701803],IF age <= 1.0449999570846558 AND age <= 25.300000190734863 AND nrev <= 4.005000114440918 THEN defect = True,[0.16093331005203124],False
openstack,IF nrev <= 3.965000033378601 AND age <= 8.845000267028809 AND rrexp > 1738.6799926757812 THEN defect = True,[0.3777018187537821],IF asawr <= 0.5649999976158142 AND ndev <= 107.10000228881836 THEN defect = True,[0.0691632333069096],False
openstack,IF la > -38.48499870300293 AND rrexp > 2096.1650390625 AND nrev <= 5.009999990463257 THEN defect = True,[0.353164218963538],IF la <= 37.82500076293945 AND app <= 5.625 AND nrev > 3.350000023841858 THEN defect = True,[0.33945456265719726],False
openstack,IF app > 7.515000104904175 AND nrev <= 13.985000133514404 THEN defect = False,[0.7105625086249284],IF app <= 7.065000057220459 AND ent <= 0.38500000536441803 THEN defect = False,[0.17678742647267903],False
openstack,IF age > 8.454999923706055 THEN defect = False,[0.14277817651021607],IF age > 6.0350000858306885 THEN defect = False,[0.2154668659036476],False
openstack,IF nd <= 14.889999866485596 AND app > 2.2949999570846558 THEN defect = False,[0.06084512912725982],IF la <= 786.5350036621094 AND ndev <= 75.3599967956543 AND app > 2.0649999380111694 THEN defect = False,[0.06024566223827593],False
openstack,IF age > 18.84000015258789 AND age > -13.059999942779541 THEN defect = False,[0.0663300334029702],IF nrev <= 9.12999963760376 AND rrexp <= 2418.625 AND rtime > -53.75 THEN defect = False,[0.24740231594722886],False
openstack,IF rrexp <= 3432.635009765625 AND app > 2.5299999713897705 THEN defect = False,[0.06596649650752201],IF ent <= 0.3050000071525574 THEN defect = False,[0.16253212433657221],False
openstack,IF app > 1.5950000286102295 AND rrexp <= 2452.3349609375 AND age > 1.3799999952316284 THEN defect = False,[0.10171106334901552],IF app <= 3.125 AND ndev > 26.074999809265137 THEN defect = False,[0.3368783048236076],False
openstack,IF nrev > 1.7049999833106995 AND rrexp > 1226.0750122070312 THEN defect = True,[0.0974479348057077],IF age <= 3.5449999570846558 THEN defect = True,[0.048208114724410285],False
openstack,IF nrev <= 3.8799999952316284 AND la <= 58.31999969482422 THEN defect = False,[1.8050654957766993e-23],IF nrev <= 3.7450000047683716 AND nd <= 2.384999990463257 AND rrexp <= 1001.2699890136719 THEN defect = False,[1.7030295451136754e-23],False
openstack,IF rrexp <= 1932.0149536132812 AND la <= 256.0649948120117 THEN defect = False,[0.258388763215114],IF la <= 241.90499877929688 AND app > 5.025000095367432 AND ndev <= 191.7050018310547 THEN defect = False,[0.1738902600556286],False
openstack,IF la <= 247.7750015258789 AND app > 0.9699999988079071 AND rrexp <= 1720.4150390625 THEN defect = False,[0.05893350067057385],IF app > -1.2549999952316284 AND rrexp <= 557.739990234375 THEN defect = False,[0.11723149019436171],False
openstack,IF app <= 2.1350001096725464 AND age <= 22.69499969482422 AND nrev > 2.2899999618530273 THEN defect = True,[0.26463081024164814],IF rsawr > 0.41499999165534973 AND nrev <= 4.384999990463257 AND ndev <= 26.02999973297119 THEN defect = True,[0.18684591609994258],False
openstack,IF la <= 7.865000009536743 THEN defect = False,[0.26797893545121637],IF age > 5.9649999141693115 THEN defect = False,[0.10234998094299862],False
openstack,IF age > 26.4399995803833 AND ns > 0.39500001072883606 AND nrev <= 16.734999656677246 THEN defect = False,[0.25713492472129923],IF nrev <= 18.005000114440918 AND rtime > 48.01500129699707 THEN defect = False,[0.19618071395757672],False
