dataset,predrule0,predimprt0,predrule1,predimprt1,same
openstack,IF la > 4.515000104904175 AND app <= 3.0850000381469727 AND age > 0.625 THEN defect = False,[0.09286578410341274],IF app <= 3.15500009059906 AND app <= 3.8649998903274536 THEN defect = False,[0.26908076119537727],False
openstack,IF nrev <= 2.930000066757202 AND nrev <= 2.0449999570846558 THEN defect = False,[0.11806910427943844],IF la > 10.445000171661377 AND ent <= 0.9150000214576721 AND rrexp > 216.62999725341797 THEN defect = False,[0.29990668888851313],False
openstack,IF rtime > -4.529999852180481 AND age > 3.0500000715255737 AND nrev > 1.0049999952316284 THEN defect = False,[0.11539153579588053],IF ent > 0.014999999664723873 AND nrev <= 2.0950000286102295 THEN defect = False,[0.1303554850688887],False
openstack,IF rrexp > 1364.114990234375 AND ndev > 38.3700008392334 AND rrexp > 1148.7550048828125 THEN defect = False,[0.12399590304963776],IF ndev <= 104.95000076293945 AND nrev > 2.965000033378601 AND la > 4.75 THEN defect = False,[0.11817567889819876],False
openstack,IF app > 1.7300000190734863 AND app > 0.8050000071525574 AND la > 18.835000038146973 THEN defect = False,[0.11162841671678964],IF asawr <= 0.024999999441206455 AND age <= 30.335000038146973 AND app > 1.3949999809265137 THEN defect = False,[0.09217245972798994],False
openstack,IF nrev <= 2.0149999856948853 AND nrev <= 2.9550000429153442 THEN defect = False,[0.17490341800636683],IF nrev <= 5.255000114440918 AND app <= 2.0649999380111694 THEN defect = False,[0.09186345072898512],False
openstack,IF ent > 0.4950000047683716 AND ent > 0.6850000023841858 AND rsawr <= 0.9350000023841858 THEN defect = True,[0.09384583189307287],IF nrev > 3.0149999856948853 AND nrev > 2.990000009536743 AND ndev <= 44.864999771118164 THEN defect = True,[0.12994466779698768],False
openstack,IF asawr <= 0.014999999664723873 AND age <= 11.03499984741211 THEN defect = False,[0.11045803352149926],IF asawr <= 0.14500000327825546 AND la > 16.24500036239624 AND nrev <= 3.009999990463257 THEN defect = False,[0.10171612207352532],False
openstack,IF la > 12.039999961853027 AND age > 0.1850000023841858 AND ent <= 0.8949999809265137 THEN defect = False,[0.11625484407463203],IF app <= 3.0199999809265137 AND app <= 3.799999952316284 AND la <= 84.76499938964844 THEN defect = False,[0.11239716382204912],False
openstack,IF nrev <= 2.0199999809265137 AND app <= 2.9950000047683716 AND asawr > -0.054999999701976776 THEN defect = False,[0.12827687246195987],IF la > 38.875 AND app <= 2.1200000047683716 AND rsawr > 0.35500000417232513 THEN defect = False,[0.09553200046900992],False
openstack,IF nrev <= 6.674999952316284 AND nd <= 1.8050000071525574 AND rtime <= 39.22999954223633 THEN defect = False,[0.15176364639672374],IF age > 1.909999966621399 AND ndev <= 43.8849983215332 AND la <= 44.34499931335449 THEN defect = False,[0.4184056935801434],False
openstack,IF rtime > 0.7800000011920929 AND la <= 34.06500053405762 THEN defect = False,[0.09898880820102025],IF la <= 389.77000427246094 AND ent <= 0.9549999833106995 AND nd > 1.5699999928474426 THEN defect = False,[0.11429167613108261],False
openstack,IF nrev <= 2.0049999952316284 AND nrev <= 3.5899999141693115 THEN defect = False,[0.1305059574053705],IF nrev > 2.9100000858306885 AND rrexp > 1923.5400390625 THEN defect = False,[0.2752405102375436],False
openstack,IF ent > 0.009999999776482582 AND la > 67.77499771118164 AND app > 1.0099999904632568 THEN defect = True,[0.23267183447814718],IF la > -1.3549999594688416 AND asawr > 0.004999999888241291 AND rtime > 10.90500020980835 THEN defect = True,[0.07633180559962907],False
openstack,IF nrev <= 4.724999904632568 AND la <= 40.375 AND nd <= 7.0 THEN defect = False,[0.09548737806228022],IF nrev > 1.0649999976158142 AND nrev > 1.9950000047683716 AND nrev <= 2.024999976158142 THEN defect = False,[0.09771109764862095],False
openstack,IF la <= 55.07500076293945 AND nrev > 1.9900000095367432 THEN defect = False,[0.128443261523104],IF ent <= 0.8849999904632568 AND nrev > 1.074999988079071 AND rtime > 0.29500000178813934 THEN defect = False,[0.10711925175174614],False
openstack,IF app <= 3.0399999618530273 AND nrev > 2.9950000047683716 AND la <= 277.35499572753906 THEN defect = False,[0.10044978494053192],IF nrev <= 3.1950000524520874 AND age <= 13.90500020980835 THEN defect = False,[0.10645931640629458],False
openstack,IF ent <= 0.9850000143051147 AND ent <= 0.004999999888241291 THEN defect = False,[8.251197621646876e-24],IF nrev <= 3.9250000715255737 AND nrev <= 3.4450000524520874 THEN defect = False,[0.1000331668515849],False
openstack,IF nd > 0.32999999076128006 AND la > 1.050000011920929 AND rtime <= 3.3799999952316284 THEN defect = False,[0.10275346856205947],IF nrev > 1.0149999856948853 AND nrev > 1.9450000524520874 AND nrev <= 2.009999990463257 THEN defect = False,[0.09911068169724124],False
openstack,IF la > 55.560001373291016 AND age > 0.06999999843537807 THEN defect = False,[0.1122410532692923],IF la <= 195.23999786376953 AND ndev <= 28.34500026702881 AND la > 19.56999969482422 THEN defect = False,[0.1076557590414577],False
openstack,IF nrev > 1.284999966621399 AND app <= 3.9850000143051147 AND app <= 3.084999918937683 THEN defect = False,[0.3700430696517529],IF ndev > 14.34000015258789 AND nrev <= 2.9700000286102295 THEN defect = False,[0.26050015784315883],False
openstack,IF rtime <= 5.460000038146973 THEN defect = False,[0.23897716091060628],IF ent <= 0.35500000417232513 AND ent <= 0.004999999888241291 THEN defect = False,[1.532677471755397e-23],False
openstack,IF la > 72.8849983215332 AND nd > 1.75 AND la > 76.36999893188477 THEN defect = False,[0.11094358619135596],IF age > 0.1600000038743019 AND app <= 2.024999976158142 AND nrev > 4.390000104904175 THEN defect = False,[0.10830519094684972],False
openstack,IF nrev <= 5.805000066757202 AND ent <= 0.9850000143051147 AND rrexp > 415.42999267578125 THEN defect = True,[0.09596004007629139],IF nrev > 1.0099999904632568 AND app > 2.0049999952316284 AND ent <= 0.9850000143051147 THEN defect = True,[0.09650841819740599],False
openstack,IF age > 0.9050000011920929 AND la <= 67.45000076293945 AND ndev > 112.36499786376953 THEN defect = True,[0.09224539040042855],IF app > 2.009999990463257 AND asawr > 0.024999999441206455 THEN defect = True,[0.10729692669860068],False
openstack,IF nd > 1.5149999856948853 AND la <= 35.329999923706055 THEN defect = False,[0.10676828598489424],IF nrev > 1.0199999809265137 AND nrev > 1.965000033378601 AND nrev <= 2.009999990463257 THEN defect = False,[0.3974894403947655],False
openstack,IF la <= 91.88999938964844 THEN defect = False,[3.2243612826497294e-24],IF la <= 104.40999984741211 AND la <= 1283.125 THEN defect = False,[5.20657831457663e-24],False
openstack,IF app > 2.59499990940094 AND app > 2.0649999380111694 AND la > 3.0149999856948853 THEN defect = False,[0.08915409126607686],IF app > 2.0049999952316284 AND la > 3.965000033378601 AND app > 2.9800000190734863 THEN defect = False,[0.08022545638508922],False
openstack,IF la <= 102.14500045776367 AND ndev > 82.67000198364258 THEN defect = True,[0.09037199534618423],IF app > 2.0149999856948853 AND asawr > 0.004999999888241291 AND asawr <= 0.33500000834465027 THEN defect = True,[0.08505838320806347],False
openstack,IF app > 0.8149999976158142 AND app > 1.9449999928474426 AND age <= 4.565000057220459 THEN defect = False,[0.08747645364824558],IF ent > 0.7749999761581421 AND nrev > 1.0849999785423279 AND nrev > 2.990000009536743 THEN defect = False,[0.2932446431478248],False
openstack,IF la <= 22.5 THEN defect = False,[2.5156454036411536e-24],IF la <= 27.369999885559082 THEN defect = False,[2.2572027736107104e-24],False
openstack,IF la <= 64.13000106811523 AND rtime > 6.884999990463257 AND ndev <= 178.34500122070312 THEN defect = False,[0.10098265870751817],IF app > 2.9950000047683716 AND ndev <= 152.3949966430664 THEN defect = False,[0.08449175035063888],False
openstack,IF app > 1.9700000286102295 AND rtime > -1.070000022649765 AND nrev > 2.9950000047683716 THEN defect = False,[0.1153416884957991],IF rtime > -0.3500000014901161 AND nrev > 1.9900000095367432 THEN defect = False,[0.12489913202275071],False
openstack,IF app > 2.975000023841858 AND app <= 3.009999990463257 THEN defect = False,[0.08852575769186044],IF nrev <= 2.1200000047683716 AND app <= 4.414999961853027 AND ent > 0.004999999888241291 THEN defect = False,[0.10112177021991664],False
openstack,IF la <= 32.125 THEN defect = False,[3.531566095020242e-24],IF la <= 43.900001525878906 THEN defect = False,[3.0358453971833596e-24],False
openstack,IF ent > 0.19500000029802322 AND app > 1.8650000095367432 AND ent > 0.004999999888241291 THEN defect = False,[0.08308693736211578],IF nrev > 1.074999988079071 AND nrev <= 2.9550000429153442 AND rtime > -1.3199999928474426 THEN defect = False,[0.09174268322713895],False
openstack,IF nd > 3.584999918937683 AND nd > 4.015000104904175 AND app <= 4.944999933242798 THEN defect = True,[0.27420932452301644],IF rrexp <= 2653.9599609375 AND app > 2.009999990463257 AND rrexp > 1632.60498046875 THEN defect = True,[0.09081297111460236],False
openstack,IF ndev > 9.164999961853027 AND rtime > -2.2950000762939453 THEN defect = False,[0.13565198207123036],IF rtime > -1.0849999785423279 AND nd <= 2.9700000286102295 THEN defect = False,[0.0931786990814475],False
openstack,IF app > 1.6150000095367432 AND app <= 2.0049999952316284 AND ent <= 0.9050000011920929 THEN defect = False,[0.123393413593441],IF app > 1.949999988079071 AND nrev > 2.990000009536743 AND app <= 2.0049999952316284 THEN defect = False,[0.14924916418954573],False
openstack,IF nrev > 2.9350000619888306 AND app > 1.9800000190734863 AND nd > 1.85999995470047 THEN defect = False,[0.12292501760506648],IF la > 30.244999885559082 THEN defect = False,[0.09768541899868763],False
openstack,IF rtime <= 3.875 THEN defect = False,[0.11681292616869997],IF rrexp <= 1228.4550170898438 AND asawr <= 0.10500000044703484 THEN defect = False,[0.08924141288039897],False
openstack,IF rrexp > 1633.7349853515625 AND la <= 31.980000495910645 THEN defect = False,[0.1054478303455615],IF rtime <= 7.125 AND app > 2.990000009536743 THEN defect = False,[0.13903812681722016],False
openstack,IF nd <= 4.984999895095825 AND nrev > 1.2599999904632568 THEN defect = True,[0.08517630514745543],IF age <= 4.639999866485596 AND age > 0.4350000023841858 THEN defect = True,[0.067197241938614],False
openstack,IF la > 47.54999923706055 AND ndev <= 177.66500091552734 AND age > 0.07500000111758709 THEN defect = True,[0.34652979946483115],IF ndev <= 167.87000274658203 AND ndev > 129.25 THEN defect = True,[0.19132758046899054],False
openstack,IF la <= 57.7450008392334 AND age <= 15.03499984741211 AND asawr <= 0.4050000011920929 THEN defect = False,[0.37701640151873583],IF nrev > 1.0649999976158142 AND age > 0.06999999843537807 AND nrev > 3.965000033378601 THEN defect = False,[0.33853379743086726],False
openstack,IF nrev <= 5.190000057220459 AND rrexp <= 875.7900085449219 THEN defect = False,[0.11474521071844454],IF app <= 3.034999966621399 AND la > 10.269999980926514 AND age > 0.06499999947845936 THEN defect = False,[0.10417494212778641],False
openstack,IF la <= 286.61000061035156 AND ent <= 0.9850000143051147 AND asawr > 0.004999999888241291 THEN defect = True,[0.09161827984856231],IF age <= 9.735000133514404 AND age > 1.074999988079071 AND rrexp <= 528.4100036621094 THEN defect = True,[0.08729854603832476],False
openstack,IF nd > 1.774999976158142 AND ent <= 0.9050000011920929 THEN defect = False,[0.12068469874450014],IF nrev > 5.9599997997283936 AND age > -2.96999990940094 AND nd > 1.5400000214576721 THEN defect = False,[0.14350822123249427],False
openstack,IF rtime > 0.030000001192092896 AND nd > 2.9950000047683716 THEN defect = False,[0.12365715264700813],IF nd > 1.9200000166893005 AND la <= 74.4900016784668 AND ndev <= 165.57500457763672 THEN defect = False,[0.0997660012915746],False
openstack,IF app > 2.9950000047683716 AND nrev > 2.965000033378601 AND nd > 1.475000023841858 THEN defect = False,[0.12081363433550779],IF asawr > 0.014999999664723873 AND app <= 3.084999918937683 THEN defect = False,[0.15873800570057545],False
openstack,IF app > 1.9950000047683716 AND nrev > 1.9399999976158142 AND nrev > 1.0049999952316284 THEN defect = False,[0.42616610274325334],IF rrexp <= 480.9100036621094 AND nrev > 1.9049999713897705 AND rsawr > 0.10000000149011612 THEN defect = False,[0.3142824646257126],False
openstack,IF ns <= 1.2699999809265137 AND nrev <= 1.0049999952316284 THEN defect = False,[4.521387151450777e-24],IF ndev > 13.239999771118164 AND ndev <= 55.75 AND nd > 1.425000011920929 THEN defect = False,[0.08837822833489001],False
openstack,IF ent > 0.574999988079071 AND la > 88.48500061035156 THEN defect = True,[0.23733164747744473],IF app <= 2.9950000047683716 AND nd > 1.8399999737739563 THEN defect = True,[0.0929686187941187],False
openstack,IF app > 4.765000104904175 AND rrexp > 1634.260009765625 THEN defect = False,[0.09990410638224954],IF ndev > 41.78000068664551 AND ndev > 34.17499923706055 THEN defect = False,[0.1166790249180561],False
openstack,IF la > 41.739999771118164 THEN defect = False,[0.3253606289067435],IF la <= 86.04999923706055 AND ndev <= 140.04000091552734 THEN defect = False,[0.14760536847893974],False
openstack,IF ent > 0.8449999988079071 AND nrev <= 11.37999963760376 THEN defect = False,[0.30302731899900714],IF asawr > 0.014999999664723873 AND la <= 215.77999877929688 AND rtime > 2.825000047683716 THEN defect = False,[0.1160322776427876],False
openstack,IF age > 0.925000011920929 AND nrev <= 10.710000038146973 THEN defect = False,[0.08271422948625284],IF rtime > 10.15999984741211 AND la <= 103.08000183105469 THEN defect = False,[0.09603431996939182],False
openstack,IF nrev > 1.9850000143051147 AND nrev <= 2.024999976158142 THEN defect = False,[0.08751724189699178],IF nrev > 1.0399999618530273 AND app > 3.9450000524520874 AND nrev > 1.9900000095367432 THEN defect = False,[0.11260275097641735],False
openstack,IF nrev > 1.0550000071525574 AND nrev > 1.0049999952316284 AND rtime > -1.9649999737739563 THEN defect = False,[0.08182687080101142],IF app <= 3.3149999380111694 AND nrev > 2.9600000381469727 AND rsawr <= 1.3600000143051147 THEN defect = False,[0.09422287078495284],False
openstack,IF nrev <= 2.0549999475479126 AND nrev <= 2.990000009536743 THEN defect = False,[0.2042124323905391],IF age > 2.4350000619888306 AND app > 1.965000033378601 THEN defect = False,[0.16389272456845572],False
openstack,IF nrev <= 9.014999866485596 AND nrev <= 2.1500000953674316 AND nrev <= 2.9850000143051147 THEN defect = False,[0.1728597282047923],IF app > 5.06000018119812 AND ndev > 48.4950008392334 THEN defect = False,[0.1336043351142683],False
openstack,IF nrev <= 2.0199999809265137 AND ent > 0.004999999888241291 AND rtime <= 41.72999954223633 THEN defect = False,[0.3339000980588854],IF rtime <= 16.094999313354492 AND nrev > 1.9950000047683716 AND nrev > 1.090000033378601 THEN defect = False,[0.09120484334923054],False
openstack,IF app <= 3.3550000190734863 AND app > 2.8549998998641968 AND la <= 139.69499969482422 THEN defect = False,[0.09274216279778748],IF app <= 3.0049999952316284 AND nd <= 3.8450000286102295 THEN defect = False,[0.13086416351735564],False
openstack,IF asawr <= 0.004999999888241291 AND app <= 4.754999876022339 THEN defect = False,[0.27744604493898706],IF asawr <= 0.014999999664723873 AND rtime > 4.509999990463257 THEN defect = False,[0.11927089281781078],False
openstack,IF app <= 1.465000033378601 AND ent <= 0.8799999952316284 THEN defect = False,[0.30897505818343135],IF app > 0.9199999868869781 AND asawr <= 0.2749999910593033 AND la > 8.305000305175781 THEN defect = False,[0.08140070114906763],False
openstack,IF rrexp <= 2019.3999633789062 AND ndev > 81.80999755859375 AND age > 0.42499999701976776 THEN defect = True,[0.08398858751635896],IF ent > 0.014999999664723873 AND asawr > 0.004999999888241291 AND nrev <= 10.634999752044678 THEN defect = True,[0.16691434709985725],False
